Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Maldives,MDV,Regulatory Quality: Estimate,RQ.EST,-0.401814728975296,-0.457175403833389,-0.374468445777893,-0.418876856565475,-0.474551498889923,-0.42292732000351,-0.47542205452919,-0.496312767267227,-0.49177148938179,-0.522771179676056
Mali,MLI,Regulatory Quality: Estimate,RQ.EST,-0.427046447992325,-0.519340336322784,-0.633841454982758,-0.613501191139221,-0.628753006458282,-0.600646317005157,-0.585290431976318,-0.608191549777985,-0.658975660800934,-0.621647953987122
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,1.32131969928741,1.29071772098541,1.07836270332336,1.16439616680145,1.15337133407593,1.28029024600983,1.33524286746979,0.953892290592194,1.2223334312439,0.813723206520081
Marshall Islands,MHL,Regulatory Quality: Estimate,RQ.EST,-1.05861532688141,-1.11494529247284,-1.0034898519516,-1.16225588321686,-0.9904904961586,-1.07133519649506,-1.22002589702606,-1.1177316904068,-1.10599148273468,-1.10653650760651
Martinique,MTQ,Regulatory Quality: Estimate,RQ.EST,0.839919209480286,0.840776085853577,1.23212265968323,1.27864825725555,1.23544597625732,1.2051590681076,1.19189620018005,1.22653388977051,0.942806780338287,0.955576837062836
Mauritania,MRT,Regulatory Quality: Estimate,RQ.EST,-0.652322828769684,-0.671195030212402,-0.832643926143646,-0.891417443752289,-0.778938889503479,-0.804684340953827,-0.848510444164276,-0.809181153774261,-0.875993728637695,-1.05522394180298
Mauritius,MUS,Regulatory Quality: Estimate,RQ.EST,0.931618332862854,0.892884910106659,1.19694662094116,1.14608132839203,1.10347759723663,1.05918991565704,1.05122172832489,1.02386045455933,1.19063210487366,1.1671998500824
Mexico,MEX,Regulatory Quality: Estimate,RQ.EST,0.418743193149567,0.418155193328857,0.359438210725784,0.290273994207382,0.207757636904716,0.194318756461143,0.0957362800836563,0.0304558966308832,0.00255433539859951,-0.230723783373833
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Estimate,RQ.EST,-0.952287197113037,-0.944317877292633,-1.05382931232452,-0.997045457363129,-0.9756880402565,-1.00760841369629,-0.986513793468475,-0.966226518154144,-0.959057033061981,-0.785964131355286
Moldova,MDA,Regulatory Quality: Estimate,RQ.EST,-0.115930549800396,-0.0857678055763245,0.014869668520987,-0.0646766796708107,-0.123699940741062,-0.0348426848649979,-0.020723320543766,-0.0355215705931187,0.00246696616522968,0.0139040425419807
Monaco,MCO,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.216407060623169,-0.332616418600082,-0.277615696191788,-0.349960803985596,-0.0832075178623199,-0.110841572284698,0.0409679040312767,0.0407244898378849,-0.0608956068754196,-0.208566814661026
Montenegro,MNE,Regulatory Quality: Estimate,RQ.EST,0.0344146750867367,0.0935674980282784,0.175064265727997,0.241498619318008,0.243920728564262,0.336299419403076,0.4029720723629,0.408847391605377,0.437879830598831,0.430620789527893
Morocco,MAR,Regulatory Quality: Estimate,RQ.EST,-0.110853657126427,-0.0910557433962822,-0.0279159974306822,-0.0814516991376877,-0.145550981163979,-0.143823474645615,-0.246215358376503,-0.141041234135628,-0.0350056178867817,-0.121726758778095
Mozambique,MOZ,Regulatory Quality: Estimate,RQ.EST,-0.465775460004807,-0.417519450187683,-0.435868889093399,-0.542803108692169,-0.738866627216339,-0.75536721944809,-0.780851185321808,-0.762343287467957,-0.755629479885101,-0.77828586101532
Myanmar,MMR,Regulatory Quality: Estimate,RQ.EST,-1.8346574306488,-1.50004291534424,-1.39787828922272,-1.23648262023926,-0.874536395072937,-0.835327386856079,-0.749045193195343,-0.754303634166718,-0.618340134620667,-1.13090217113495
Namibia,NAM,Regulatory Quality: Estimate,RQ.EST,0.155978977680206,0.164272174239159,0.0766165852546692,0.0602038241922855,0.0026233394164592,-0.103185646235943,0.0110698388889432,0.0152758322656155,0.0258670803159475,-0.00464029936119914
Nauru,NRU,Regulatory Quality: Estimate,RQ.EST,-1.18786144256592,-1.37598311901093,-1.23888659477234,-1.2260103225708,-0.389168292284012,-1.09876906871796,-0.144989714026451,-0.0353479012846947,0.109119214117527,0.389623671770096
Nepal,NPL,Regulatory Quality: Estimate,RQ.EST,-0.805144667625427,-0.858153939247131,-0.847787737846375,-0.810000598430634,-0.774083197116852,-0.72283399105072,-0.745961010456085,-0.711373031139374,-0.702957332134247,-0.616685688495636
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,1.7455050945282,1.76091754436493,1.76312530040741,1.79414641857147,1.97321128845215,2.04545331001282,2.0186026096344,1.85969293117523,1.75872302055359,1.75258338451385
Netherlands Antilles,ANT,Regulatory Quality: Estimate,RQ.EST,0.839919209480286,0.840776085853577,..,..,..,..,..,..,..,..
New Zealand,NZL,Regulatory Quality: Estimate,RQ.EST,1.84479916095734,1.81913685798645,1.94383800029755,1.91578125953674,2.03535532951355,2.08664059638977,2.0056631565094,1.87952852249146,1.88291263580322,1.80816531181335
Nicaragua,NIC,Regulatory Quality: Estimate,RQ.EST,-0.310052245855331,-0.308052003383636,-0.408892065286636,-0.400962591171265,-0.518320739269257,-0.680155217647552,-0.713678002357483,-0.697732210159302,-0.664049983024597,-0.835881471633911
Niger,NER,Regulatory Quality: Estimate,RQ.EST,-0.609249889850616,-0.582843363285065,-0.743807315826416,-0.759863615036011,-0.710559785366058,-0.710390210151672,-0.666544318199158,-0.707689821720123,-0.782020270824432,-0.745513617992401
Nigeria,NGA,Regulatory Quality: Estimate,RQ.EST,-0.723069429397583,-0.681769371032715,-0.837622761726379,-0.866751492023468,-0.931713700294495,-0.901708126068115,-0.864204466342926,-0.925423800945282,-1.0094393491745,-0.932637810707092
Niue,NIU,Regulatory Quality: Estimate,RQ.EST,-0.907032251358032,-0.92035448551178,..,..,..,..,..,..,..,..
North Macedonia,MKD,Regulatory Quality: Estimate,RQ.EST,0.264106422662735,0.247319892048836,0.421686172485352,0.373514771461487,0.39208510518074,0.454407304525375,0.52442342042923,0.452311515808105,0.448257148265839,0.416724890470505
Norway,NOR,Regulatory Quality: Estimate,RQ.EST,1.53973925113678,1.65741109848022,1.64058220386505,1.60211646556854,1.69484961032867,1.81142723560333,1.78972673416138,1.80264568328857,1.70316743850708,1.63541412353516
Oman,OMN,Regulatory Quality: Estimate,RQ.EST,0.466739267110825,0.471201926469803,0.688467621803284,0.570452392101288,0.606734871864319,0.418861448764801,0.171316742897034,0.290434986352921,0.458940088748932,0.329793661832809
Pakistan,PAK,Regulatory Quality: Estimate,RQ.EST,-0.722233474254608,-0.705004990100861,-0.688540935516357,-0.629328846931458,-0.648122251033783,-0.596368491649628,-0.641257345676422,-0.659801244735718,-0.732577681541443,-0.731606900691986
Palau,PLW,Regulatory Quality: Estimate,RQ.EST,-0.99498063325882,-0.991693198680878,-0.820562958717346,-0.809503197669983,-0.181648850440979,-0.599612236022949,-0.0593185238540173,-0.00968486163765192,0.0582218356430531,0.192748546600342
Panama,PAN,Regulatory Quality: Estimate,RQ.EST,0.468524962663651,0.447597444057465,0.476986914873123,0.460751682519913,0.477356135845184,0.437037199735641,0.395284533500671,0.392861157655716,0.334789246320724,0.192629814147949
Papua New Guinea,PNG,Regulatory Quality: Estimate,RQ.EST,-0.524210631847382,-0.522182047367096,-0.354396224021912,-0.556469917297363,-0.564895749092102,-0.658654153347015,-0.533660233020782,-0.54384309053421,-0.6873699426651,-0.834686160087585
Paraguay,PRY,Regulatory Quality: Estimate,RQ.EST,-0.261282652616501,-0.247296139597893,-0.205342337489128,-0.188118785619736,-0.219886422157288,-0.2332663834095,-0.0772823840379715,-0.123482502996922,-0.125313103199005,-0.207687929272652
Peru,PER,Regulatory Quality: Estimate,RQ.EST,0.436642318964005,0.40630167722702,0.474248230457306,0.452517569065094,0.478016018867493,0.363177478313446,0.453319072723389,0.531907260417938,0.4855637550354,0.0826260447502136
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,0.0405046008527279,0.0231475681066513,0.0773035287857056,0.0707575231790543,0.12284367531538,0.140730425715446,0.0408219695091248,0.114578157663345,0.12772573530674,0.0764628872275352
Poland,POL,Regulatory Quality: Estimate,RQ.EST,0.996395766735077,1.052614569664,1.06331539154053,0.965730309486389,0.914959907531738,0.81523722410202,0.882684767246246,1.02194809913635,0.861159920692444,0.840023577213287
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,0.821372985839844,0.798301339149475,0.745933353900909,0.952535808086395,0.840800702571869,0.906791210174561,0.883467257022858,0.967999637126923,0.834571182727814,0.736070036888123
Puerto Rico,PRI,Regulatory Quality: Estimate,RQ.EST,0.914866805076599,0.847472012042999,0.890397012233734,0.981449067592621,0.946309626102448,0.867936432361603,0.944356739521027,0.730115234851837,0.794554948806763,0.831699371337891
Qatar,QAT,Regulatory Quality: Estimate,RQ.EST,0.795837998390198,0.741280317306519,0.569621562957764,0.674460411071777,0.692261636257172,0.416310757398605,0.59680038690567,0.677464723587036,0.852749884128571,0.863454759120941
Reunion,REU,Regulatory Quality: Estimate,RQ.EST,1.08056616783142,1.08009767532349,1.23212265968323,1.27864825725555,1.23544597625732,1.2051590681076,1.19189620018005,1.22653388977051,0.942806780338287,0.955576837062836
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,0.564533114433289,0.634414732456207,0.600805342197418,0.581416547298431,0.575496196746826,0.445294320583344,0.417061269283295,0.459240168333054,0.36042395234108,0.30902037024498
Russian Federation,RUS,Regulatory Quality: Estimate,RQ.EST,-0.346864879131317,-0.35747629404068,-0.402516543865204,-0.559952318668365,-0.432721495628357,-0.510121762752533,-0.548351645469666,-0.46409547328949,-0.468022495508194,-0.529822111129761
Rwanda,RWA,Regulatory Quality: Estimate,RQ.EST,-0.126087740063667,-0.0301568936556578,0.185563325881958,0.163695201277733,0.0219443906098604,0.097669929265976,0.0470598004758358,0.00136469176504761,0.0126883983612061,0.0709841549396515
Samoa,WSM,Regulatory Quality: Estimate,RQ.EST,-0.355457723140717,-0.272673457860947,-0.207312658429146,-0.0724371075630188,-0.119980812072754,-0.0639437362551689,-0.0833108946681023,-0.205718591809273,-0.154582723975182,-0.166809350252151
San Marino,SMR,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Regulatory Quality: Estimate,RQ.EST,-0.7989581823349,-0.80731475353241,-0.833610534667969,-0.817176878452301,-0.860474050045013,-0.877488613128662,-0.890949308872223,-0.949943542480469,-0.956708252429962,-0.929857134819031
Saudi Arabia,SAU,Regulatory Quality: Estimate,RQ.EST,0.0990875139832497,0.0796888396143913,-0.00610490515828133,0.0214440580457449,0.0752982050180435,-0.00278350105509162,-0.0777627825737,-0.0703633204102516,0.263433009386063,0.335709989070892
Senegal,SEN,Regulatory Quality: Estimate,RQ.EST,-0.109142281115055,-0.0732259452342987,-0.262088179588318,-0.206400990486145,-0.200520142912865,-0.178597897291183,-0.138930886983871,-0.163330793380737,-0.281065970659256,-0.312054127454758
Serbia,SRB,Regulatory Quality: Estimate,RQ.EST,-0.0703262537717819,-0.0626247003674507,0.181434169411659,0.151395857334137,0.0342612192034721,-0.0324941575527191,0.111153185367584,0.111772499978542,0.0948551073670387,0.0521240234375
Seychelles,SYC,Regulatory Quality: Estimate,RQ.EST,-0.131280049681664,-0.11013201624155,-0.268454760313034,0.150631815195084,-0.0808576196432114,0.0246908068656921,0.0314099751412869,0.042499840259552,0.0368952825665474,0.0196736883372068
Sierra Leone,SLE,Regulatory Quality: Estimate,RQ.EST,-0.710573136806488,-0.720584511756897,-0.822831988334656,-0.908138453960419,-0.93894100189209,-0.934862434864044,-0.903757810592651,-0.900548934936523,-0.888310492038727,-0.964902222156525
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,1.95790207386017,1.96010839939117,2.22636008262634,2.25534701347351,2.17777299880981,2.11301040649414,2.12536001205444,2.1601128578186,2.21286725997925,2.23104405403137
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,1.04090666770935,0.927780389785767,0.885451793670654,0.784459471702576,0.885478973388672,0.821869313716888,0.806757152080536,1.00504791736603,0.785718619823456,0.874235033988953
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,0.625475347042084,0.624960362911224,0.657770276069641,0.622256517410278,0.636555075645447,0.576206564903259,0.652155876159668,1.00710797309875,0.923860549926758,0.834269523620605
Solomon Islands,SLB,Regulatory Quality: Estimate,RQ.EST,-1.04433333873749,-1.11021757125854,-1.10064721107483,-0.964224755764008,-0.970826148986816,-0.809353291988373,-0.85430109500885,-0.846145212650299,-0.847140789031982,-0.863144218921661
Somalia,SOM,Regulatory Quality: Estimate,RQ.EST,-2.22469043731689,-2.20779252052307,-2.0722336769104,-2.07170248031616,-2.17029023170471,-2.17577719688416,-2.06632995605469,-2.13131284713745,-1.93627512454987,-1.81719827651978
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST,0.398661673069,0.380482465028763,0.230833724141121,0.224308654665947,0.130060061812401,0.15288408100605,-0.0282271280884743,0.0230294428765774,0.0350609831511974,-0.0731475278735161
South Sudan,SSD,Regulatory Quality: Estimate,RQ.EST,-1.44988763332367,-1.51748442649841,-1.64380407333374,-1.64963710308075,-1.79499197006226,-1.92464852333069,-2.01522517204285,-1.96541845798492,-1.99043846130371,-1.98455679416656
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,0.947154939174652,0.932680726051331,0.746454060077667,0.803421437740326,1.00509858131409,0.940882086753845,0.947160601615906,1.04847490787506,0.768865942955017,0.811001598834991
Sri Lanka,LKA,Regulatory Quality: Estimate,RQ.EST,-0.125741094350815,-0.166235014796257,-0.108953259885311,-0.0474454984068871,-0.102553024888039,-0.145773559808731,-0.204640790820122,-0.217790633440018,-0.210725411772728,-0.369962692260742
St. Kitts and Nevis,KNA,Regulatory Quality: Estimate,RQ.EST,1.08056616783142,1.08009767532349,0.529373943805695,0.722577154636383,0.718752086162567,0.552358269691467,0.509407162666321,0.500148177146912,0.529563903808594,0.552441895008087
St. Lucia,LCA,Regulatory Quality: Estimate,RQ.EST,0.30890691280365,0.291050583124161,0.270610958337784,0.323463648557663,0.277302920818329,0.34103262424469,0.332620829343796,0.293929100036621,0.376041918992996,0.374440789222717
St. Vincent and the Grenadines,VCT,Regulatory Quality: Estimate,RQ.EST,0.342154562473297,0.321960687637329,0.357046246528625,0.290033638477325,0.268642038106918,0.275657325983047,0.300862193107605,0.268908798694611,0.349469512701035,0.335917860269547
Sudan,SDN,Regulatory Quality: Estimate,RQ.EST,-1.47798550128937,-1.46377813816071,-1.44510698318481,-1.4813369512558,-1.47661006450653,-1.56603014469147,-1.62367498874664,-1.65292882919312,-1.55398190021515,-1.46540427207947
Suriname,SUR,Regulatory Quality: Estimate,RQ.EST,-0.476160943508148,-0.446002990007401,-0.634206414222717,-0.610706031322479,-0.631391525268555,-0.539375066757202,-0.653446555137634,-0.681967914104462,-0.775420725345612,-0.704956352710724
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,1.90003883838654,1.8954666852951,1.8051632642746,1.81017088890076,1.85117828845978,1.79640650749207,1.83144760131836,1.80026471614838,1.68751895427704,1.75257098674774
Switzerland,CHE,Regulatory Quality: Estimate,RQ.EST,1.65106618404388,1.61979234218597,1.80034029483795,1.73624169826508,1.90890896320343,1.88180434703827,1.79746150970459,1.66301369667053,1.59497022628784,1.73292970657349
Syrian Arab Republic,SYR,Regulatory Quality: Estimate,RQ.EST,-1.53074514865875,-1.54563355445862,-1.68455278873444,-1.6380842924118,-1.67117810249329,-1.82913541793823,-1.74023497104645,-1.76075744628906,-1.87161779403687,-1.62891924381256
"Taiwan, China",TWN,Regulatory Quality: Estimate,RQ.EST,1.18082618713379,1.13552594184875,1.29879117012024,1.34133923053741,1.28451371192932,1.3674213886261,1.38053905963898,1.40118813514709,1.37457299232483,1.47355628013611
Tajikistan,TJK,Regulatory Quality: Estimate,RQ.EST,-1.01184451580048,-1.06614553928375,-1.0368640422821,-1.04105067253113,-1.10245418548584,-1.08035326004028,-1.06789577007294,-1.03012180328369,-1.03809285163879,-1.12577307224274
Tanzania,TZA,Regulatory Quality: Estimate,RQ.EST,-0.410142123699188,-0.353273868560791,-0.363270282745361,-0.409096360206604,-0.472749769687653,-0.59398752450943,-0.62743067741394,-0.652389287948608,-0.673867523670197,-0.626817405223846
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,0.137224212288857,0.130639657378197,0.174806475639343,0.210493370890617,0.0623185262084007,0.0211168043315411,-0.0327268317341805,-0.0113698914647102,0.0766168087720871,0.094138965010643
Timor-Leste,TLS,Regulatory Quality: Estimate,RQ.EST,-1.02370250225067,-0.991481781005859,-0.905718266963959,-0.98125946521759,-0.988567411899567,-0.739573657512665,-0.79494971036911,-0.775825500488281,-0.765879154205322,-0.786749601364136
Togo,TGO,Regulatory Quality: Estimate,RQ.EST,-0.855400681495667,-0.9409259557724,-0.845188200473785,-0.843438804149628,-0.824368298053741,-0.81734037399292,-0.689334094524384,-0.727751791477203,-0.648758411407471,-0.633285164833069
Tonga,TON,Regulatory Quality: Estimate,RQ.EST,-0.645014047622681,-0.655830562114716,-0.427611589431763,-0.420968919992447,-0.420099258422852,-0.395900011062622,-0.336946457624435,-0.301407098770142,-0.342613309621811,-0.278926253318787
Trinidad and Tobago,TTO,Regulatory Quality: Estimate,RQ.EST,0.245129808783531,0.210611492395401,0.145356744527817,0.0736716166138649,-0.012696934863925,0.0231871157884598,-0.120181329548359,-0.179901510477066,-0.164304673671722,-0.0854323208332062
Tunisia,TUN,Regulatory Quality: Estimate,RQ.EST,-0.242597430944443,-0.285445630550385,-0.339506477117538,-0.369946032762527,-0.44368252158165,-0.347158163785934,-0.481665909290314,-0.371870785951614,-0.288627088069916,-0.388520210981369
Turkiye,TUR,Regulatory Quality: Estimate,RQ.EST,0.450981587171555,0.463030308485031,0.432501822710037,0.288754999637604,0.203276693820953,0.0574674755334854,0.0285708140581846,-0.00383999058976769,-0.0100284768268466,-0.0819121301174164
Turkmenistan,TKM,Regulatory Quality: Estimate,RQ.EST,-2.11408996582031,-2.13228559494019,-2.09784650802612,-2.07391881942749,-2.10329627990723,-1.97587871551514,-1.98123788833618,-2.01497864723206,-2.03666639328003,-2.01880478858948
Tuvalu,TUV,Regulatory Quality: Estimate,RQ.EST,-1.2315913438797,-1.30670404434204,-0.875857710838318,-0.681633055210114,-0.595630526542664,-0.792564451694489,-0.563337504863739,-0.491710364818573,-0.398451000452042,-0.376121759414673
Uganda,UGA,Regulatory Quality: Estimate,RQ.EST,-0.262373745441437,-0.27647203207016,-0.256649404764175,-0.300335466861725,-0.261873990297318,-0.24700091779232,-0.273495227098465,-0.400987356901169,-0.46816885471344,-0.476884722709656
Ukraine,UKR,Regulatory Quality: Estimate,RQ.EST,-0.554683208465576,-0.585612416267395,-0.586776256561279,-0.598943889141083,-0.400204658508301,-0.266749024391174,-0.244220331311226,-0.202633947134018,-0.252103298902512,-0.278163433074951
United Arab Emirates,ARE,Regulatory Quality: Estimate,RQ.EST,0.670992136001587,0.774973034858704,0.987515151500702,1.10663878917694,0.969070076942444,1.01081418991089,0.928818166255951,0.977581739425659,1.08591055870056,1.01389575004578
United Kingdom,GBR,Regulatory Quality: Estimate,RQ.EST,1.63784003257751,1.7610878944397,1.81952893733978,1.84074199199677,1.75763094425201,1.71249377727509,1.77603650093079,1.62437176704407,1.48524594306946,1.4655966758728
United States,USA,Regulatory Quality: Estimate,RQ.EST,1.29439389705658,1.26038861274719,1.27628946304321,1.25163650512695,1.4938485622406,1.62613379955292,1.61934423446655,1.34376358985901,1.24784934520721,1.45174086093903
Uruguay,URY,Regulatory Quality: Estimate,RQ.EST,0.599089086055756,0.715800821781158,0.723710596561432,0.601099371910095,0.690161764621735,0.655359923839569,0.632340788841248,0.622146308422089,0.697773158550262,0.722562491893768
Uzbekistan,UZB,Regulatory Quality: Estimate,RQ.EST,-1.5799834728241,-1.60398280620575,-1.72982561588287,-1.66313779354095,-1.62799632549286,-1.28105652332306,-1.10644662380219,-1.03011012077332,-0.977474451065063,-0.581233620643616
Vanuatu,VUT,Regulatory Quality: Estimate,RQ.EST,-0.744923710823059,-0.537155151367188,-0.325082302093506,-0.343001186847687,-0.302986651659012,-0.319478541612625,-0.45864349603653,-0.450524657964706,-0.401847630739212,-0.122765079140663
"Venezuela, RB",VEN,Regulatory Quality: Estimate,RQ.EST,-1.4448344707489,-1.52926170825958,-1.74004256725311,-1.84502339363098,-1.98644518852234,-1.96094191074371,-2.366042137146,-2.36221385002136,-2.24596691131592,-2.19571113586426
Vietnam,VNM,Regulatory Quality: Estimate,RQ.EST,-0.676629722118378,-0.65251749753952,-0.602058231830597,-0.488062769174576,-0.482904016971588,-0.416093021631241,-0.360865026712418,-0.364987105131149,-0.223697125911713,-0.398171871900558
Virgin Islands (U.S.),VIR,Regulatory Quality: Estimate,RQ.EST,0.59927225112915,0.601454555988312,0.529373943805695,0.538659930229187,0.867859840393066,0.839894115924835,0.821928322315216,1.22653388977051,1.34330141544342,1.36252450942993
West Bank and Gaza,PSE,Regulatory Quality: Estimate,RQ.EST,0.0725720450282097,0.119205616414547,0.2057785987854,0.0991153419017792,0.0606032758951187,0.0207535028457642,0.0168452635407448,0.0316884703934193,0.0780497714877129,-0.0245757326483727
"Yemen, Rep.",YEM,Regulatory Quality: Estimate,RQ.EST,-0.698649287223816,-0.738603949546814,-0.909684360027313,-1.13490104675293,-1.48808431625366,-1.4702285528183,-1.61906754970551,-1.676149725914,-1.83673191070557,-2.00794863700867
Zambia,ZMB,Regulatory Quality: Estimate,RQ.EST,-0.444079786539078,-0.494722932577133,-0.533904850482941,-0.476323843002319,-0.529380559921265,-0.499862432479858,-0.510764241218567,-0.594765901565552,-0.670564472675323,-0.552872657775879
Zimbabwe,ZWE,Regulatory Quality: Estimate,RQ.EST,-1.87189054489136,-1.85489869117737,-1.892657995224,-1.63175117969513,-1.68489587306976,-1.56413733959198,-1.50948941707611,-1.46861338615417,-1.41623163223267,-1.37249732017517
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: Worldwide Governance Indicators,,,,,,,,,,,,,
Last Updated: 09/23/2022,,,,,,,,,,,,,
